,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
16740,Output,I Other transport and communication - (Use),Current prices,2018,..
16741,Output,I Other transport and communication - (Use),Current prices,2019,..
16742,Output,I Other transport and communication - (Use),Current prices,2020,..
16743,Output,I Other transport and communication - (Use),Current prices,2021,..
16744,Output,I Other transport and communication - (Use),Constant prices of the previous year,1966,0.000
16745,Output,I Other transport and communication - (Use),Constant prices of the previous year,1967,..
16746,Output,I Other transport and communication - (Use),Constant prices of the previous year,1968,..
16747,Output,I Other transport and communication - (Use),Constant prices of the previous year,1969,..
16748,Output,I Other transport and communication - (Use),Constant prices of the previous year,1970,..
16749,Output,I Other transport and communication - (Use),Constant prices of the previous year,1971,..
16750,Output,I Other transport and communication - (Use),Constant prices of the previous year,1972,..
16751,Output,I Other transport and communication - (Use),Constant prices of the previous year,1973,..
16752,Output,I Other transport and communication - (Use),Constant prices of the previous year,1974,..
16753,Output,I Other transport and communication - (Use),Constant prices of the previous year,1975,..
16754,Output,I Other transport and communication - (Use),Constant prices of the previous year,1976,..
16755,Output,I Other transport and communication - (Use),Constant prices of the previous year,1977,..
16756,Output,I Other transport and communication - (Use),Constant prices of the previous year,1978,..
16757,Output,I Other transport and communication - (Use),Constant prices of the previous year,1979,..
16758,Output,I Other transport and communication - (Use),Constant prices of the previous year,1980,..
16759,Output,I Other transport and communication - (Use),Constant prices of the previous year,1981,..
16760,Output,I Other transport and communication - (Use),Constant prices of the previous year,1982,..
16761,Output,I Other transport and communication - (Use),Constant prices of the previous year,1983,..
16762,Output,I Other transport and communication - (Use),Constant prices of the previous year,1984,..
16763,Output,I Other transport and communication - (Use),Constant prices of the previous year,1985,..
16764,Output,I Other transport and communication - (Use),Constant prices of the previous year,1986,..
16765,Output,I Other transport and communication - (Use),Constant prices of the previous year,1987,..
16766,Output,I Other transport and communication - (Use),Constant prices of the previous year,1988,..
16767,Output,I Other transport and communication - (Use),Constant prices of the previous year,1989,..
16768,Output,I Other transport and communication - (Use),Constant prices of the previous year,1990,..
16769,Output,I Other transport and communication - (Use),Constant prices of the previous year,1991,..
16770,Output,I Other transport and communication - (Use),Constant prices of the previous year,1992,..
16771,Output,I Other transport and communication - (Use),Constant prices of the previous year,1993,..
16772,Output,I Other transport and communication - (Use),Constant prices of the previous year,1994,..
16773,Output,I Other transport and communication - (Use),Constant prices of the previous year,1995,..
16774,Output,I Other transport and communication - (Use),Constant prices of the previous year,1996,..
16775,Output,I Other transport and communication - (Use),Constant prices of the previous year,1997,..
16776,Output,I Other transport and communication - (Use),Constant prices of the previous year,1998,..
16777,Output,I Other transport and communication - (Use),Constant prices of the previous year,1999,..
16778,Output,I Other transport and communication - (Use),Constant prices of the previous year,2000,..
16779,Output,I Other transport and communication - (Use),Constant prices of the previous year,2001,..
16780,Output,I Other transport and communication - (Use),Constant prices of the previous year,2002,..
16781,Output,I Other transport and communication - (Use),Constant prices of the previous year,2003,..
16782,Output,I Other transport and communication - (Use),Constant prices of the previous year,2004,..
16783,Output,I Other transport and communication - (Use),Constant prices of the previous year,2005,..
16784,Output,I Other transport and communication - (Use),Constant prices of the previous year,2006,..
16785,Output,I Other transport and communication - (Use),Constant prices of the previous year,2007,..
16786,Output,I Other transport and communication - (Use),Constant prices of the previous year,2008,..
16787,Output,I Other transport and communication - (Use),Constant prices of the previous year,2009,..
16788,Output,I Other transport and communication - (Use),Constant prices of the previous year,2010,..
16789,Output,I Other transport and communication - (Use),Constant prices of the previous year,2011,..
16790,Output,I Other transport and communication - (Use),Constant prices of the previous year,2012,..
16791,Output,I Other transport and communication - (Use),Constant prices of the previous year,2013,..
16792,Output,I Other transport and communication - (Use),Constant prices of the previous year,2014,..
16793,Output,I Other transport and communication - (Use),Constant prices of the previous year,2015,..
16794,Output,I Other transport and communication - (Use),Constant prices of the previous year,2016,..
16795,Output,I Other transport and communication - (Use),Constant prices of the previous year,2017,..
16796,Output,I Other transport and communication - (Use),Constant prices of the previous year,2018,..
16797,Output,I Other transport and communication - (Use),Constant prices of the previous year,2019,..
16798,Output,I Other transport and communication - (Use),Constant prices of the previous year,2020,..
16799,Output,I Other transport and communication - (Use),Constant prices of the previous year,2021,..
16800,Output,072 Operation of personal transport equipment - (Use),Current prices,1966,..
16801,Output,072 Operation of personal transport equipment - (Use),Current prices,1967,..
16802,Output,072 Operation of personal transport equipment - (Use),Current prices,1968,..
16803,Output,072 Operation of personal transport equipment - (Use),Current prices,1969,..
16804,Output,072 Operation of personal transport equipment - (Use),Current prices,1970,..
16805,Output,072 Operation of personal transport equipment - (Use),Current prices,1971,..
16806,Output,072 Operation of personal transport equipment - (Use),Current prices,1972,..
16807,Output,072 Operation of personal transport equipment - (Use),Current prices,1973,..
16808,Output,072 Operation of personal transport equipment - (Use),Current prices,1974,..
16809,Output,072 Operation of personal transport equipment - (Use),Current prices,1975,..
16810,Output,072 Operation of personal transport equipment - (Use),Current prices,1976,..
16811,Output,072 Operation of personal transport equipment - (Use),Current prices,1977,..
16812,Output,072 Operation of personal transport equipment - (Use),Current prices,1978,..
16813,Output,072 Operation of personal transport equipment - (Use),Current prices,1979,..
16814,Output,072 Operation of personal transport equipment - (Use),Current prices,1980,..
16815,Output,072 Operation of personal transport equipment - (Use),Current prices,1981,..
16816,Output,072 Operation of personal transport equipment - (Use),Current prices,1982,..
16817,Output,072 Operation of personal transport equipment - (Use),Current prices,1983,..
16818,Output,072 Operation of personal transport equipment - (Use),Current prices,1984,..
16819,Output,072 Operation of personal transport equipment - (Use),Current prices,1985,..
16820,Output,072 Operation of personal transport equipment - (Use),Current prices,1986,..
16821,Output,072 Operation of personal transport equipment - (Use),Current prices,1987,..
16822,Output,072 Operation of personal transport equipment - (Use),Current prices,1988,..
16823,Output,072 Operation of personal transport equipment - (Use),Current prices,1989,..
16824,Output,072 Operation of personal transport equipment - (Use),Current prices,1990,..
16825,Output,072 Operation of personal transport equipment - (Use),Current prices,1991,..
16826,Output,072 Operation of personal transport equipment - (Use),Current prices,1992,..
16827,Output,072 Operation of personal transport equipment - (Use),Current prices,1993,..
16828,Output,072 Operation of personal transport equipment - (Use),Current prices,1994,..
16829,Output,072 Operation of personal transport equipment - (Use),Current prices,1995,..
16830,Output,072 Operation of personal transport equipment - (Use),Current prices,1996,..
16831,Output,072 Operation of personal transport equipment - (Use),Current prices,1997,..
16832,Output,072 Operation of personal transport equipment - (Use),Current prices,1998,..
16833,Output,072 Operation of personal transport equipment - (Use),Current prices,1999,..
16834,Output,072 Operation of personal transport equipment - (Use),Current prices,2000,..
16835,Output,072 Operation of personal transport equipment - (Use),Current prices,2001,..
16836,Output,072 Operation of personal transport equipment - (Use),Current prices,2002,..
16837,Output,072 Operation of personal transport equipment - (Use),Current prices,2003,..
16838,Output,072 Operation of personal transport equipment - (Use),Current prices,2004,..
16839,Output,072 Operation of personal transport equipment - (Use),Current prices,2005,..
16840,Output,072 Operation of personal transport equipment - (Use),Current prices,2006,..
16841,Output,072 Operation of personal transport equipment - (Use),Current prices,2007,..
16842,Output,072 Operation of personal transport equipment - (Use),Current prices,2008,..
16843,Output,072 Operation of personal transport equipment - (Use),Current prices,2009,..
16844,Output,072 Operation of personal transport equipment - (Use),Current prices,2010,..
16845,Output,072 Operation of personal transport equipment - (Use),Current prices,2011,..
16846,Output,072 Operation of personal transport equipment - (Use),Current prices,2012,..
16847,Output,072 Operation of personal transport equipment - (Use),Current prices,2013,..
16848,Output,072 Operation of personal transport equipment - (Use),Current prices,2014,..
16849,Output,072 Operation of personal transport equipment - (Use),Current prices,2015,..
16850,Output,072 Operation of personal transport equipment - (Use),Current prices,2016,..
16851,Output,072 Operation of personal transport equipment - (Use),Current prices,2017,..
16852,Output,072 Operation of personal transport equipment - (Use),Current prices,2018,..
16853,Output,072 Operation of personal transport equipment - (Use),Current prices,2019,..
16854,Output,072 Operation of personal transport equipment - (Use),Current prices,2020,..
16855,Output,072 Operation of personal transport equipment - (Use),Current prices,2021,..
16856,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1966,0.000
16857,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1967,..
16858,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1968,..
16859,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1969,..
16860,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1970,..
16861,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1971,..
16862,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1972,..
16863,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1973,..
16864,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1974,..
16865,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1975,..
16866,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1976,..
16867,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1977,..
16868,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1978,..
16869,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1979,..
16870,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1980,..
16871,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1981,..
16872,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1982,..
16873,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1983,..
16874,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1984,..
16875,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1985,..
16876,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1986,..
16877,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1987,..
16878,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1988,..
16879,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1989,..
16880,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1990,..
16881,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1991,..
16882,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1992,..
16883,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1993,..
16884,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1994,..
16885,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1995,..
16886,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1996,..
16887,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1997,..
16888,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1998,..
16889,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,1999,..
16890,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2000,..
16891,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2001,..
16892,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2002,..
16893,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2003,..
16894,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2004,..
16895,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2005,..
16896,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2006,..
16897,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2007,..
16898,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2008,..
16899,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2009,..
16900,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2010,..
16901,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2011,..
16902,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2012,..
16903,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2013,..
16904,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2014,..
16905,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2015,..
16906,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2016,..
16907,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2017,..
16908,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2018,..
16909,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2019,..
16910,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2020,..
16911,Output,072 Operation of personal transport equipment - (Use),Constant prices of the previous year,2021,..
16912,Output,073 Transport services - (Use),Current prices,1966,..
16913,Output,073 Transport services - (Use),Current prices,1967,..
16914,Output,073 Transport services - (Use),Current prices,1968,..
16915,Output,073 Transport services - (Use),Current prices,1969,..
16916,Output,073 Transport services - (Use),Current prices,1970,..
16917,Output,073 Transport services - (Use),Current prices,1971,..
16918,Output,073 Transport services - (Use),Current prices,1972,..
16919,Output,073 Transport services - (Use),Current prices,1973,..
16920,Output,073 Transport services - (Use),Current prices,1974,..
16921,Output,073 Transport services - (Use),Current prices,1975,..
16922,Output,073 Transport services - (Use),Current prices,1976,..
16923,Output,073 Transport services - (Use),Current prices,1977,..
16924,Output,073 Transport services - (Use),Current prices,1978,..
16925,Output,073 Transport services - (Use),Current prices,1979,..
16926,Output,073 Transport services - (Use),Current prices,1980,..
16927,Output,073 Transport services - (Use),Current prices,1981,..
16928,Output,073 Transport services - (Use),Current prices,1982,..
16929,Output,073 Transport services - (Use),Current prices,1983,..
16930,Output,073 Transport services - (Use),Current prices,1984,..
16931,Output,073 Transport services - (Use),Current prices,1985,..
16932,Output,073 Transport services - (Use),Current prices,1986,..
16933,Output,073 Transport services - (Use),Current prices,1987,..
16934,Output,073 Transport services - (Use),Current prices,1988,..
16935,Output,073 Transport services - (Use),Current prices,1989,..
16936,Output,073 Transport services - (Use),Current prices,1990,..
16937,Output,073 Transport services - (Use),Current prices,1991,..
16938,Output,073 Transport services - (Use),Current prices,1992,..
16939,Output,073 Transport services - (Use),Current prices,1993,..
16940,Output,073 Transport services - (Use),Current prices,1994,..
16941,Output,073 Transport services - (Use),Current prices,1995,..
16942,Output,073 Transport services - (Use),Current prices,1996,..
16943,Output,073 Transport services - (Use),Current prices,1997,..
16944,Output,073 Transport services - (Use),Current prices,1998,..
16945,Output,073 Transport services - (Use),Current prices,1999,..
16946,Output,073 Transport services - (Use),Current prices,2000,..
16947,Output,073 Transport services - (Use),Current prices,2001,..
16948,Output,073 Transport services - (Use),Current prices,2002,..
16949,Output,073 Transport services - (Use),Current prices,2003,..
16950,Output,073 Transport services - (Use),Current prices,2004,..
16951,Output,073 Transport services - (Use),Current prices,2005,..
16952,Output,073 Transport services - (Use),Current prices,2006,..
16953,Output,073 Transport services - (Use),Current prices,2007,..
16954,Output,073 Transport services - (Use),Current prices,2008,..
16955,Output,073 Transport services - (Use),Current prices,2009,..
16956,Output,073 Transport services - (Use),Current prices,2010,..
16957,Output,073 Transport services - (Use),Current prices,2011,..
16958,Output,073 Transport services - (Use),Current prices,2012,..
16959,Output,073 Transport services - (Use),Current prices,2013,..
16960,Output,073 Transport services - (Use),Current prices,2014,..
16961,Output,073 Transport services - (Use),Current prices,2015,..
16962,Output,073 Transport services - (Use),Current prices,2016,..
16963,Output,073 Transport services - (Use),Current prices,2017,..
16964,Output,073 Transport services - (Use),Current prices,2018,..
16965,Output,073 Transport services - (Use),Current prices,2019,..
16966,Output,073 Transport services - (Use),Current prices,2020,..
16967,Output,073 Transport services - (Use),Current prices,2021,..
16968,Output,073 Transport services - (Use),Constant prices of the previous year,1966,0.000
16969,Output,073 Transport services - (Use),Constant prices of the previous year,1967,..
16970,Output,073 Transport services - (Use),Constant prices of the previous year,1968,..
16971,Output,073 Transport services - (Use),Constant prices of the previous year,1969,..
16972,Output,073 Transport services - (Use),Constant prices of the previous year,1970,..
16973,Output,073 Transport services - (Use),Constant prices of the previous year,1971,..
16974,Output,073 Transport services - (Use),Constant prices of the previous year,1972,..
16975,Output,073 Transport services - (Use),Constant prices of the previous year,1973,..
16976,Output,073 Transport services - (Use),Constant prices of the previous year,1974,..
16977,Output,073 Transport services - (Use),Constant prices of the previous year,1975,..
16978,Output,073 Transport services - (Use),Constant prices of the previous year,1976,..
16979,Output,073 Transport services - (Use),Constant prices of the previous year,1977,..
16980,Output,073 Transport services - (Use),Constant prices of the previous year,1978,..
16981,Output,073 Transport services - (Use),Constant prices of the previous year,1979,..
16982,Output,073 Transport services - (Use),Constant prices of the previous year,1980,..
16983,Output,073 Transport services - (Use),Constant prices of the previous year,1981,..
16984,Output,073 Transport services - (Use),Constant prices of the previous year,1982,..
16985,Output,073 Transport services - (Use),Constant prices of the previous year,1983,..
16986,Output,073 Transport services - (Use),Constant prices of the previous year,1984,..
16987,Output,073 Transport services - (Use),Constant prices of the previous year,1985,..
16988,Output,073 Transport services - (Use),Constant prices of the previous year,1986,..
16989,Output,073 Transport services - (Use),Constant prices of the previous year,1987,..
16990,Output,073 Transport services - (Use),Constant prices of the previous year,1988,..
16991,Output,073 Transport services - (Use),Constant prices of the previous year,1989,..
16992,Output,073 Transport services - (Use),Constant prices of the previous year,1990,..
16993,Output,073 Transport services - (Use),Constant prices of the previous year,1991,..
16994,Output,073 Transport services - (Use),Constant prices of the previous year,1992,..
16995,Output,073 Transport services - (Use),Constant prices of the previous year,1993,..
16996,Output,073 Transport services - (Use),Constant prices of the previous year,1994,..
16997,Output,073 Transport services - (Use),Constant prices of the previous year,1995,..
16998,Output,073 Transport services - (Use),Constant prices of the previous year,1996,..
16999,Output,073 Transport services - (Use),Constant prices of the previous year,1997,..
17000,Output,073 Transport services - (Use),Constant prices of the previous year,1998,..
17001,Output,073 Transport services - (Use),Constant prices of the previous year,1999,..
17002,Output,073 Transport services - (Use),Constant prices of the previous year,2000,..
17003,Output,073 Transport services - (Use),Constant prices of the previous year,2001,..
17004,Output,073 Transport services - (Use),Constant prices of the previous year,2002,..
17005,Output,073 Transport services - (Use),Constant prices of the previous year,2003,..
17006,Output,073 Transport services - (Use),Constant prices of the previous year,2004,..
17007,Output,073 Transport services - (Use),Constant prices of the previous year,2005,..
17008,Output,073 Transport services - (Use),Constant prices of the previous year,2006,..
17009,Output,073 Transport services - (Use),Constant prices of the previous year,2007,..
17010,Output,073 Transport services - (Use),Constant prices of the previous year,2008,..
17011,Output,073 Transport services - (Use),Constant prices of the previous year,2009,..
17012,Output,073 Transport services - (Use),Constant prices of the previous year,2010,..
17013,Output,073 Transport services - (Use),Constant prices of the previous year,2011,..
17014,Output,073 Transport services - (Use),Constant prices of the previous year,2012,..
17015,Output,073 Transport services - (Use),Constant prices of the previous year,2013,..
17016,Output,073 Transport services - (Use),Constant prices of the previous year,2014,..
17017,Output,073 Transport services - (Use),Constant prices of the previous year,2015,..
17018,Output,073 Transport services - (Use),Constant prices of the previous year,2016,..
17019,Output,073 Transport services - (Use),Constant prices of the previous year,2017,..
17020,Output,073 Transport services - (Use),Constant prices of the previous year,2018,..
17021,Output,073 Transport services - (Use),Constant prices of the previous year,2019,..
17022,Output,073 Transport services - (Use),Constant prices of the previous year,2020,..
17023,Output,073 Transport services - (Use),Constant prices of the previous year,2021,..
17024,Output,081 Postal services - (Use),Current prices,1966,..
17025,Output,081 Postal services - (Use),Current prices,1967,..
17026,Output,081 Postal services - (Use),Current prices,1968,..
17027,Output,081 Postal services - (Use),Current prices,1969,..
17028,Output,081 Postal services - (Use),Current prices,1970,..
17029,Output,081 Postal services - (Use),Current prices,1971,..
17030,Output,081 Postal services - (Use),Current prices,1972,..
17031,Output,081 Postal services - (Use),Current prices,1973,..
17032,Output,081 Postal services - (Use),Current prices,1974,..
17033,Output,081 Postal services - (Use),Current prices,1975,..
17034,Output,081 Postal services - (Use),Current prices,1976,..
17035,Output,081 Postal services - (Use),Current prices,1977,..
17036,Output,081 Postal services - (Use),Current prices,1978,..
17037,Output,081 Postal services - (Use),Current prices,1979,..
17038,Output,081 Postal services - (Use),Current prices,1980,..
17039,Output,081 Postal services - (Use),Current prices,1981,..
17040,Output,081 Postal services - (Use),Current prices,1982,..
17041,Output,081 Postal services - (Use),Current prices,1983,..
17042,Output,081 Postal services - (Use),Current prices,1984,..
17043,Output,081 Postal services - (Use),Current prices,1985,..
17044,Output,081 Postal services - (Use),Current prices,1986,..
17045,Output,081 Postal services - (Use),Current prices,1987,..
17046,Output,081 Postal services - (Use),Current prices,1988,..
17047,Output,081 Postal services - (Use),Current prices,1989,..
17048,Output,081 Postal services - (Use),Current prices,1990,..
17049,Output,081 Postal services - (Use),Current prices,1991,..
17050,Output,081 Postal services - (Use),Current prices,1992,..
17051,Output,081 Postal services - (Use),Current prices,1993,..
17052,Output,081 Postal services - (Use),Current prices,1994,..
17053,Output,081 Postal services - (Use),Current prices,1995,..
17054,Output,081 Postal services - (Use),Current prices,1996,..
17055,Output,081 Postal services - (Use),Current prices,1997,..
17056,Output,081 Postal services - (Use),Current prices,1998,..
17057,Output,081 Postal services - (Use),Current prices,1999,..
17058,Output,081 Postal services - (Use),Current prices,2000,..
17059,Output,081 Postal services - (Use),Current prices,2001,..
17060,Output,081 Postal services - (Use),Current prices,2002,..
17061,Output,081 Postal services - (Use),Current prices,2003,..
17062,Output,081 Postal services - (Use),Current prices,2004,..
17063,Output,081 Postal services - (Use),Current prices,2005,..
17064,Output,081 Postal services - (Use),Current prices,2006,..
17065,Output,081 Postal services - (Use),Current prices,2007,..
17066,Output,081 Postal services - (Use),Current prices,2008,..
17067,Output,081 Postal services - (Use),Current prices,2009,..
17068,Output,081 Postal services - (Use),Current prices,2010,..
17069,Output,081 Postal services - (Use),Current prices,2011,..
17070,Output,081 Postal services - (Use),Current prices,2012,..
17071,Output,081 Postal services - (Use),Current prices,2013,..
17072,Output,081 Postal services - (Use),Current prices,2014,..
17073,Output,081 Postal services - (Use),Current prices,2015,..
17074,Output,081 Postal services - (Use),Current prices,2016,..
17075,Output,081 Postal services - (Use),Current prices,2017,..
17076,Output,081 Postal services - (Use),Current prices,2018,..
17077,Output,081 Postal services - (Use),Current prices,2019,..
17078,Output,081 Postal services - (Use),Current prices,2020,..
17079,Output,081 Postal services - (Use),Current prices,2021,..
17080,Output,081 Postal services - (Use),Constant prices of the previous year,1966,0.000
17081,Output,081 Postal services - (Use),Constant prices of the previous year,1967,..
17082,Output,081 Postal services - (Use),Constant prices of the previous year,1968,..
17083,Output,081 Postal services - (Use),Constant prices of the previous year,1969,..
17084,Output,081 Postal services - (Use),Constant prices of the previous year,1970,..
17085,Output,081 Postal services - (Use),Constant prices of the previous year,1971,..
17086,Output,081 Postal services - (Use),Constant prices of the previous year,1972,..
17087,Output,081 Postal services - (Use),Constant prices of the previous year,1973,..
17088,Output,081 Postal services - (Use),Constant prices of the previous year,1974,..
17089,Output,081 Postal services - (Use),Constant prices of the previous year,1975,..
17090,Output,081 Postal services - (Use),Constant prices of the previous year,1976,..
17091,Output,081 Postal services - (Use),Constant prices of the previous year,1977,..
17092,Output,081 Postal services - (Use),Constant prices of the previous year,1978,..
17093,Output,081 Postal services - (Use),Constant prices of the previous year,1979,..
17094,Output,081 Postal services - (Use),Constant prices of the previous year,1980,..
17095,Output,081 Postal services - (Use),Constant prices of the previous year,1981,..
17096,Output,081 Postal services - (Use),Constant prices of the previous year,1982,..
17097,Output,081 Postal services - (Use),Constant prices of the previous year,1983,..
17098,Output,081 Postal services - (Use),Constant prices of the previous year,1984,..
17099,Output,081 Postal services - (Use),Constant prices of the previous year,1985,..
17100,Output,081 Postal services - (Use),Constant prices of the previous year,1986,..
17101,Output,081 Postal services - (Use),Constant prices of the previous year,1987,..
17102,Output,081 Postal services - (Use),Constant prices of the previous year,1988,..
17103,Output,081 Postal services - (Use),Constant prices of the previous year,1989,..
17104,Output,081 Postal services - (Use),Constant prices of the previous year,1990,..
17105,Output,081 Postal services - (Use),Constant prices of the previous year,1991,..
17106,Output,081 Postal services - (Use),Constant prices of the previous year,1992,..
17107,Output,081 Postal services - (Use),Constant prices of the previous year,1993,..
17108,Output,081 Postal services - (Use),Constant prices of the previous year,1994,..
17109,Output,081 Postal services - (Use),Constant prices of the previous year,1995,..
17110,Output,081 Postal services - (Use),Constant prices of the previous year,1996,..
17111,Output,081 Postal services - (Use),Constant prices of the previous year,1997,..
17112,Output,081 Postal services - (Use),Constant prices of the previous year,1998,..
17113,Output,081 Postal services - (Use),Constant prices of the previous year,1999,..
17114,Output,081 Postal services - (Use),Constant prices of the previous year,2000,..
17115,Output,081 Postal services - (Use),Constant prices of the previous year,2001,..
17116,Output,081 Postal services - (Use),Constant prices of the previous year,2002,..
17117,Output,081 Postal services - (Use),Constant prices of the previous year,2003,..
17118,Output,081 Postal services - (Use),Constant prices of the previous year,2004,..
17119,Output,081 Postal services - (Use),Constant prices of the previous year,2005,..
17120,Output,081 Postal services - (Use),Constant prices of the previous year,2006,..
17121,Output,081 Postal services - (Use),Constant prices of the previous year,2007,..
17122,Output,081 Postal services - (Use),Constant prices of the previous year,2008,..
17123,Output,081 Postal services - (Use),Constant prices of the previous year,2009,..
17124,Output,081 Postal services - (Use),Constant prices of the previous year,2010,..
17125,Output,081 Postal services - (Use),Constant prices of the previous year,2011,..
17126,Output,081 Postal services - (Use),Constant prices of the previous year,2012,..
17127,Output,081 Postal services - (Use),Constant prices of the previous year,2013,..
17128,Output,081 Postal services - (Use),Constant prices of the previous year,2014,..
17129,Output,081 Postal services - (Use),Constant prices of the previous year,2015,..
17130,Output,081 Postal services - (Use),Constant prices of the previous year,2016,..
17131,Output,081 Postal services - (Use),Constant prices of the previous year,2017,..
17132,Output,081 Postal services - (Use),Constant prices of the previous year,2018,..
17133,Output,081 Postal services - (Use),Constant prices of the previous year,2019,..
17134,Output,081 Postal services - (Use),Constant prices of the previous year,2020,..
17135,Output,081 Postal services - (Use),Constant prices of the previous year,2021,..
17136,Output,082 Telephone and data communication equipment - (Use),Current prices,1966,..
17137,Output,082 Telephone and data communication equipment - (Use),Current prices,1967,..
17138,Output,082 Telephone and data communication equipment - (Use),Current prices,1968,..
17139,Output,082 Telephone and data communication equipment - (Use),Current prices,1969,..
17140,Output,082 Telephone and data communication equipment - (Use),Current prices,1970,..
17141,Output,082 Telephone and data communication equipment - (Use),Current prices,1971,..
17142,Output,082 Telephone and data communication equipment - (Use),Current prices,1972,..
17143,Output,082 Telephone and data communication equipment - (Use),Current prices,1973,..
17144,Output,082 Telephone and data communication equipment - (Use),Current prices,1974,..
17145,Output,082 Telephone and data communication equipment - (Use),Current prices,1975,..
17146,Output,082 Telephone and data communication equipment - (Use),Current prices,1976,..
17147,Output,082 Telephone and data communication equipment - (Use),Current prices,1977,..
17148,Output,082 Telephone and data communication equipment - (Use),Current prices,1978,..
17149,Output,082 Telephone and data communication equipment - (Use),Current prices,1979,..
17150,Output,082 Telephone and data communication equipment - (Use),Current prices,1980,..
17151,Output,082 Telephone and data communication equipment - (Use),Current prices,1981,..
17152,Output,082 Telephone and data communication equipment - (Use),Current prices,1982,..
17153,Output,082 Telephone and data communication equipment - (Use),Current prices,1983,..
17154,Output,082 Telephone and data communication equipment - (Use),Current prices,1984,..
17155,Output,082 Telephone and data communication equipment - (Use),Current prices,1985,..
17156,Output,082 Telephone and data communication equipment - (Use),Current prices,1986,..
17157,Output,082 Telephone and data communication equipment - (Use),Current prices,1987,..
17158,Output,082 Telephone and data communication equipment - (Use),Current prices,1988,..
17159,Output,082 Telephone and data communication equipment - (Use),Current prices,1989,..
17160,Output,082 Telephone and data communication equipment - (Use),Current prices,1990,..
17161,Output,082 Telephone and data communication equipment - (Use),Current prices,1991,..
17162,Output,082 Telephone and data communication equipment - (Use),Current prices,1992,..
17163,Output,082 Telephone and data communication equipment - (Use),Current prices,1993,..
17164,Output,082 Telephone and data communication equipment - (Use),Current prices,1994,..
