,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
328,Compensation of Employees,"A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2014,0.0
329,Compensation of Employees,"A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2015,0.0
330,Compensation of Employees,"A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2016,0.0
331,Compensation of Employees,"A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2017,0.0
332,Compensation of Employees,"A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2018,0.0
333,Compensation of Employees,"A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2019,0.0
334,Compensation of Employees,"A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2020,0.0
335,Compensation of Employees,"A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2021,0.0
336,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1966,859.44
337,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1967,869.681
338,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1968,864.032
339,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1969,871.674
340,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1970,802.621
341,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1971,859.106
342,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1972,881.245
343,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1973,977.894
344,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1974,1122.38
345,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1975,1277.767
346,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1976,1451.962
347,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1977,1540.238
348,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1978,1741.626
349,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1979,1959.546
350,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1980,2139.681
351,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1981,2288.335
352,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1982,2495.286
353,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1983,2835.623
354,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1984,3132.728
355,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1985,3455.071
356,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1986,3725.116
357,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1987,4121.889
358,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1988,4014.461
359,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1989,4216.412
360,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1990,4242.65
361,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1991,4396.886
362,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1992,4461.048
363,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1993,4251.905
364,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1994,4135.673
365,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1995,4274.168
366,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1996,4373.701
367,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1997,4670.539
368,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1998,4777.547
369,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,1999,4671.333
370,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2000,4891.505
371,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2001,4989.491
372,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2002,5285.78
373,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2003,5553.263
374,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2004,5656.522
375,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2005,5740.453
376,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2006,5741.239
377,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2007,5873.379
378,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2008,6563.313
379,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2009,6684.128
380,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2010,7144.017
381,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2011,7212.792
382,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2012,7290.679
383,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2013,7493.618
384,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2014,8076.109
385,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2015,8852.241
386,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2016,8956.845
387,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2017,9516.855
388,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2018,9526.555
389,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2019,9946.803
390,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2020,10140.613
391,Compensation of Employees,01000 Agriculture and horticulture- (Use),Current prices,2021,10233.072
392,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1966,0.0
393,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1967,0.0
394,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1968,0.0
395,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1969,0.0
396,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1970,0.0
397,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1971,0.0
398,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1972,0.0
399,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1973,0.0
400,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1974,0.0
401,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1975,0.0
402,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1976,0.0
403,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1977,0.0
404,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1978,0.0
405,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1979,0.0
406,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1980,0.0
407,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1981,0.0
408,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1982,0.0
409,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1983,0.0
410,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1984,0.0
411,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1985,0.0
412,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1986,0.0
413,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1987,0.0
414,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1988,0.0
415,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1989,0.0
416,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1990,0.0
417,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1991,0.0
418,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1992,0.0
419,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1993,0.0
420,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1994,0.0
421,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1995,0.0
422,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1996,0.0
423,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1997,0.0
424,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1998,0.0
425,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1999,0.0
426,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2000,0.0
427,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2001,0.0
428,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2002,0.0
429,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2003,0.0
430,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2004,0.0
431,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2005,0.0
432,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2006,0.0
433,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2007,0.0
434,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2008,0.0
435,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2009,0.0
436,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2010,0.0
437,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2011,0.0
438,Compensation of Employees,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2012,0.0
