,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
6478,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2004,0.0
6479,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2005,0.0
6480,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2006,0.0
6481,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2007,0.0
6482,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2008,0.0
6483,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2009,0.0
6484,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2010,0.0
6485,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2011,0.0
6486,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2012,0.0
6487,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2013,0.0
6488,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2014,0.0
6489,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2015,0.0
6490,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2016,0.0
6491,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2017,0.0
6492,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2018,0.0
6493,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2019,0.0
6494,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2020,0.0
6495,"Other Production Taxes, net",51000 Air transport- (Use),Constant prices of the previous year,2021,0.0
6496,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1966,2.599
6497,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1967,3.122
6498,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1968,3.725
6499,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1969,4.108
6500,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1970,5.582
6501,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1971,6.447
6502,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1972,7.527
6503,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1973,9.356
6504,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1974,-2.777
6505,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1975,12.751
6506,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1976,7.402
6507,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1977,14.448
6508,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1978,17.552
6509,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1979,18.346
6510,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1980,19.293
6511,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1981,20.572
6512,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1982,17.248
6513,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1983,8.2
6514,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1984,12.898
6515,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1985,20.607
6516,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1986,23.307
6517,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1987,37.672
6518,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1988,-2.081
6519,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1989,-11.061
6520,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1990,-7.384
6521,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1991,10.461
6522,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1992,-42.459
6523,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1993,4.549
6524,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1994,7.897
6525,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1995,10.185
6526,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1996,6.573
6527,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1997,47.394
6528,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1998,55.279
6529,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,1999,68.404
6530,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2000,67.501
6531,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2001,89.382
6532,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2002,100.017
6533,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2003,94.239
6534,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2004,99.27
6535,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2005,96.585
6536,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2006,101.805
6537,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2007,106.748
6538,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2008,139.045
6539,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2009,126.932
6540,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2010,111.439
6541,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2011,145.414
6542,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2012,152.601
6543,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2013,244.477
6544,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2014,255.146
6545,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2015,285.732
6546,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2016,352.8
6547,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2017,347.245
6548,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2018,358.742
6549,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2019,372.116
6550,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2020,-268.53
6551,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Current prices,2021,340.488
6552,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1966,0.0
6553,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1967,0.0
6554,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1968,0.0
6555,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1969,0.0
6556,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1970,0.0
6557,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1971,0.0
6558,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1972,0.0
6559,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1973,0.0
6560,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1974,0.0
6561,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1975,0.0
6562,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1976,0.0
6563,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1977,0.0
6564,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1978,0.0
6565,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1979,0.0
6566,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1980,0.0
6567,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1981,0.0
6568,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1982,0.0
6569,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1983,0.0
6570,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1984,0.0
6571,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1985,0.0
6572,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1986,0.0
6573,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1987,0.0
6574,"Other Production Taxes, net",52000 Support activities for transportation- (Use),Constant prices of the previous year,1988,0.0
